lineId,movieId,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,production_countries,poster_path,production_companies_name,writers,directors,actors,key_words
2332,tt0064418,"Hello, Dolly!","Hello, Dolly!",1969,146,"['Adventure', 'Comedy', 'Musical']",7.1,18191,['États-Unis'],/aPZOt9BR3gnk1RyX924ySq81S4P.jpg,"['Chenault Productions', '20th Century Fox']","['Michael Stewart', 'Thornton Wilder', 'Ernest Lehman', 'Johann Nestroy']",['Gene Kelly'],"['Barbra Streisand', 'Walter Matthau', 'Michael Crawford', 'Marianne McAndrew', 'Danny Lockin', 'E.J. Peaker', 'Joyce Ames', 'Tommy Tune', 'Judy Knaiz', 'David Hurst']","['based on play or musical', 'merchant', 'yonkers, new york', 'borzoi', 'millinery', 'drygoods store']"
2333,tt0064505,The Italian Job,The Italian Job,1969,99,"['Action', 'Comedy', 'Crime']",7.2,53352,['Royaume-Uni'],/8NOw3HPHkcBndJW2K6ofbcSb7WD.jpg,"['Paramount', 'Oakhurst Productions']",['Troy Kennedy Martin'],['Peter Collinson'],"['Michael Caine', 'Noël Coward', 'Benny Hill', 'Raf Vallone', 'Tony Beckley', 'Rossano Brazzi', 'Margaret Blye', 'Irene Handl', 'John Le Mesurier', 'Fred Emney']","['prison', 'gold', 'robbery', 'prisoner', 'england', 'chase', 'bus', 'master thief', 'traffic jam', 'thief', 'caper', 'mafia', 'sewer', 'turin italy', 'airborne car', 'mini cooper']"
2334,tt0064588,Love Is Colder Than Death,Liebe ist kälter als der Tod,1969,88,"['Comedy', 'Crime']",6.4,3734,['Allemagne'],/2X2id722AEOsf9xcZNgQnj8A3Cm.jpg,['Antiteater-X-Film'],['Rainer Werner Fassbinder'],['Rainer Werner Fassbinder'],"['Ulli Lommel', 'Hanna Schygulla', 'Katrin Schaake', 'Liz Söllner', 'Gisela Otto', 'Ursula Strätz', 'Monika Nüchtern', 'Hans Hirschmüller', 'Les Olvides', 'Peer Raben']","['hitman', 'falling in love', 'criminal', 'illegal prostitution', 'crime syndicate']"
2335,tt0064606,The Love God?,The Love God?,1969,101,['Comedy'],6.3,1181,['États-Unis'],/o7W7amRSCelwAvpxh7XJj75FO6.jpg,['Universal Pictures'],['Nat Hiken'],['Nat Hiken'],"['Don Knotts', 'Anne Francis', ""Edmond O'Brien"", 'James Gregory', 'Maureen Arthur', 'Maggie Peterson', 'Jesslyn Fax', 'Jacques Aubuchon', 'Marjorie Bennett', 'Jim Boles']","['alter ego', 'magazine', 'playboy', 'libertine', 'obscenity', 'magazine editor', 'ornithologist', 'adult magazine', 'obscenity charges']"
2336,tt0064717,Die Neffen des Herrn General,Die Neffen des Herrn General,1969,90,['Comedy'],7.2,16,"['Allemagne', 'Italie', 'Suisse']",/loFrbZsHItDc0XAbf9PSXOASTqx.jpg,['Urania'],['Erwin C. Dietrich'],['Erwin C. Dietrich'],"['Michael Maien', 'Claus Tinney', 'Herbert Fux', 'Herbert Knippenberg', 'Heidrun Kussin', 'Gitta Koerner', 'Helga Koerner', 'Britta Aulin', 'Jocko Kannitzer', 'Inga Seyric']",['sylt']
2337,tt0064754,Oh! What a Lovely War,Oh! What a Lovely War,1969,144,"['Comedy', 'Musical', 'War']",7.0,3452,['Royaume-Uni'],/zLAYzMNOos506tcKYXxIDvupY5S.jpg,"['Paramount', 'Accord Productions']","['Charles Chilton', 'Ted Allan', 'Len Deighton']",['Richard Attenborough'],"['Wendy Allnutt', 'Colin Farrell', 'Malcolm McFee', 'John Rae', 'Corin Redgrave', 'Maurice Roëves', 'Paul Shelley', 'Kim Smith', 'Angela Thorne', 'Mary Wimbush']","['world war i', 'dark comedy', 'british empire', 'satire', 'anti war']"
2338,tt0077563,Cop or Hood,Flic ou voyou,1979,107,"['Action', 'Comedy', 'Crime']",6.5,3408,['France'],/1wL9rqvi9346OdZs9EptPTEHMOz.jpg,"['Gaumont', 'Cerito Films']","['Michel Grisolia', 'Jean Herman', 'Michel Audiard']",['Georges Lautner'],"['Jean-Paul Belmondo', 'Jean-Paul Belmondo', 'Georges Géret', 'Jean-François Balmer', 'Claude Brosset', 'Julie Jézéquel', 'Michel Beaune', 'Tony Kendall', 'Catherine Lachens', 'Juliette Mills', 'Venantino Venantini']",[]
2339,tt0077613,Girlfriends,Girlfriends,1978,88,"['Comedy', 'Drama']",7.2,3513,['États-Unis'],/cQmcKmtkQQeQFK0L07HHqdP3XIJ.jpg,"['Cyclops', 'Warner Bros. Pictures']","['Claudia Weill', 'Vicki Polon']",['Claudia Weill'],"['Melanie Mayron', 'Eli Wallach', 'Adam Cohen', 'Anita Skinner', 'Jean De Baer', 'Christopher Guest', 'Nancy Mette', 'Kenneth McMillan', 'Bob Balaban', 'Albert Rogers']","['new york city', 'photographer', 'roommates', 'rabbi', 'female friendship', 'single', 'woman director', 'lesbian']"
2340,tt0077631,Grease,Grease,1978,110,"['Comedy', 'Musical', 'Romance']",7.2,320909,['États-Unis'],/czVhhAaSBFpakur7U8pOIDV9NUG.jpg,"['Paramount', 'Robert Stigwood Organization (RSO)', 'Fine Arts Films']","['Jim Jacobs', 'Warren Casey', 'Bronte Woodard', 'Allan Carr']",['Randal Kleiser'],"['John Travolta', 'Olivia Newton-John', 'Stockard Channing', 'Jeff Conaway', 'Barry Pearl', 'Michael Tucci', 'Kelly Ward', 'Didi Conn', 'Jamie Donnelly', 'Dinah Manoff']","['australia', 'high school', 'flying car', 'california', 'jealousy', 'street gang', 'cheerleader', 'dance competition', 'carnival', 'musical', 'based on play or musical', 'rivalry', 'high school graduation', 'high school friends', 'tv show in film', 'gossip', 'makeover', 'clique', 'greaser', 'school dance', 'animated credits', 'pep rally', 'wrong side of the tracks', 'mooning', 'opposites attract', 'letterman jacket', 'girl gang', 'track and field', 'summer romance', '1950s', 'sweethearts', 'street racing', 'west side story', 'goody two shoes', 'rival gang', 'going steady', 'two-faced']"
2341,tt0077714,I Wanna Hold Your Hand,I Wanna Hold Your Hand,1978,104,"['Comedy', 'Music', 'Romance']",6.9,6107,['États-Unis'],/42FrsGqERVyIUNtjGFTBji2L2Lp.jpg,['Universal Pictures'],"['Robert Zemeckis', 'Bob Gale']",['Robert Zemeckis'],"['Nancy Allen', 'Bobby Di Cicco', 'Marc McClure', 'Susan Kendall Newman', 'Theresa Saldana', 'Wendie Jo Sperber', 'Eddie Deezen', 'Christian Juttner', 'Will Jordan', 'Read Morgan']","['new york city', 'female friendship', 'based on true story', 'friends', 'obsessed fan', '1960s']"
2342,tt0078122,Get Out Your Handkerchiefs,Préparez vos mouchoirs,1978,108,"['Comedy', 'Drama', 'Romance']",6.9,4655,['France'],/4Wn3vrZJ4aLItHmdzZqC8BRmZht.jpg,"['CAPAC', 'Belga Films']",['Bertrand Blier'],['Bertrand Blier'],"['Gérard Depardieu', 'Carole Laure', 'Patrick Dewaere', 'Michel Serrault', 'Michel Serrault', 'Eléonore Hirt', 'Jean Rougerie', 'Sylvie Joly', 'Sylvie Joly', 'Riton Liebman', 'Liliane Rovère', 'Michel Beaune']","['husband wife relationship', '1970s', 'bisexuality', 'classical music', 'stricken']"
2343,tt0078163,Revenge of the Pink Panther,Revenge of the Pink Panther,1978,99,"['Comedy', 'Crime', 'Mystery']",6.6,24709,"['Royaume-Uni', 'États-Unis']",/pvFiI8Kkq6JIf9uxDUU5FEvet7f.jpg,"['United Artists', 'Jewel Productions', 'Sellers-Edwards productions', 'Pimlico Films']","['Frank Waldman', 'Ron Clark', 'Blake Edwards']",['Blake Edwards'],"['Peter Sellers', 'Herbert Lom', 'Burt Kwouk', 'Dyan Cannon', 'Robert Webber', 'Tony Beckley', 'Robert Loggia', 'Paul Stewart', 'André Maranne', 'Graham Stark']","['inspector', 'clouseau', 'bumbling', 'hilarious']"
2344,tt0078199,"Same Time, Next Year","Same Time, Next Year",1978,119,"['Comedy', 'Drama', 'Romance']",7.2,7107,['États-Unis'],/75oDfYsQ1R9OailpMGLn6BZD5Nr.jpg,['Universal Pictures'],['Bernard Slade'],['Robert Mulligan'],"['Alan Alda', 'Ellen Burstyn', 'Ivan Bonar', 'Bernie Kuby', 'Cosmo Sardo', 'David Northcutt', 'William Cantrell']","['hotel room', 'based on play or musical', 'extramarital affair', 'middle ages (476-1453)', 'polyamory', 'monterey']"
2345,tt0078212,The Swissmakers,Die Schweizermacher,1978,107,['Comedy'],7.1,1247,['Suisse'],/cWEJjqK1nYHWYR1xVKKn9N5c3SM.jpg,['T&C Film'],"['Rolf Lyssy', 'Christa Maerker']",['Rolf Lyssy'],"['Emil Steinberger', 'Walo Lüönd', 'Beatrice Kessler', 'Wolfgang Stendar', 'Hilde Ziegler', 'Claudio Caramaschi', 'Silvia Jost', 'Ulrich Beck', 'Josi Berlinger', 'Gigi Bertolini']","['immigrant', 'bureaucracy', 'zurich', 'switzerland', 'immigration', 'citizenship', 'surveillance']"
2346,tt0078252,Snake in the Eagle's Shadow,Se ying diu sau,1978,90,"['Action', 'Comedy']",7.3,13832,['Hong Kong'],/oCt4990zVSNILSU0Q6DStmdbpIA.jpg,['Seasonal Film Corporation'],"['Chi Yuan Hsi', 'Huo An Hsi', 'Lung Hsiao', 'See-Yuen Ng', 'Chi-Kuang Tsai']",['Yuen Woo-Ping'],"['Jackie Chan', 'Siu-Tin Yuen', 'Jeong-lee Hwang', 'Dean Shek', 'Roy Horan', 'Fung Hak-On', 'Lung Chan', 'Lap Ban Chan', 'Yao Lin Chen', 'Kam Cheung']","['martial arts', 'beggar']"
2347,tt0078444,An Unmarried Woman,An Unmarried Woman,1978,124,"['Comedy', 'Drama', 'Romance']",7.2,6630,['États-Unis'],/zVgXtDcAtftpGGUp6bVNob00ubt.jpg,['20th Century Fox'],['Paul Mazursky'],['Paul Mazursky'],"['Jill Clayburgh', 'Alan Bates', 'Michael Murphy', 'Cliff Gorman', 'Patricia Quinn', 'Kelly Bishop', 'Lisa Lucas', 'Linda Miller', 'Andrew Duncan', 'Daniel Seltzer']","['new york city', 'female friendship', 'jogging', 'break-up', 'psychiatrist', 'art gallery', 'abstract art']"
2348,tt0078446,Up in Smoke,Up in Smoke,1978,86,"['Comedy', 'Music']",6.9,42978,['États-Unis'],/lKXINU3ApbhFPQJ3pqgMzGPCYnH.jpg,['Paramount'],"['Tommy Chong', 'Cheech Marin']","['Lou Adler', 'Tommy Chong']","['Cheech Marin', 'Tommy Chong', 'Strother Martin', 'Edie Adams', 'Harold Fong', 'Richard Novo', 'Jane Moder', 'Pam Bille', 'Arthur Roberts', 'Marian Beeler']","['joint', 'drug trafficking', 'smoking', 'ecstasy', 'drug mule', 'friendship bracelet', 'marijuana', 'drugs', 'buddy', 'hitchhiking']"
2349,tt0078495,Metamorphoses,Metamorphoses,1978,80,"['Animation', 'Fantasy']",6.1,214,"['Japon', 'États-Unis']",/7b6pcHYtWxlP7O9r5v946gZcYyw.jpg,"['Sanrio Communications', 'Sanrio']","['Ovid', 'Takashi Masunaga', 'Norman Corwin']",['Takashi Masunaga'],['Peter Ustinov'],[]
2350,tt0078721,10,10,1979,122,"['Comedy', 'Romance']",6.2,20169,['États-Unis'],/kC8cInADdO6eUe94d8rv3GTT0Ng.jpg,"['Orion Pictures', 'Warner Bros. Pictures']",['Blake Edwards'],['Blake Edwards'],"['Dudley Moore', 'Bo Derek', 'Julie Andrews', 'Robert Webber', 'Dee Wallace', 'Sam J. Jones', 'Brian Dennehy', 'Max Showalter', 'Rad Daly', 'Nedra Volz']","['beach', 'mexico', 'midlife crisis', 'honeymoon', 'crisis', 'marriage', 'romance', 'love', 'songwriter', 'cliché']"
2351,tt0078763,Camera Buff,Amator,1979,112,"['Comedy', 'Drama', 'Romance']",7.8,8940,['Pologne'],/l4n9LXUanIKdlKTCfRqrhwQbtVe.jpg,"['Zespól Filmowy ""Tor""', 'Film Polski']","['Krzysztof Kieslowski', 'Jerzy Stuhr']",['Krzysztof Kieslowski'],"['Jerzy Stuhr', 'Malgorzata Zabkowska', 'Ewa Pokas', 'Stefan Czyzewski', 'Jerzy Nowak', 'Tadeusz Bradecki', 'Marek Litewka', 'Boguslaw Sobczuk', 'Krzysztof Zanussi', 'Andrzej Jurga']","['factory worker', 'factory', 'camera', 'poland', 'filmmaking', 'super 8mm footage', 'documentary filmmaking', 'marital problem', 'communist party', 'thuggish boss', 'party politics', 'post-war poland', 'student film', 'film festival', 'new father', 'someone with a camera']"
2352,tt0078813,The Miser,L'avare,1980,125,['Comedy'],6.6,5587,['France'],/mwL2uf15AxzGaLAh91ZUS04weoK.jpg,['Les Films Christian Fechner'],"['Molière', 'Louis de Funès', 'Jean Girault']","['Louis de Funès', 'Jean Girault']","['Louis de Funès', 'Franck Cabot-David', 'Hervé Bellon', 'Georges Audoubert', 'Guy Grosso', 'Michel Modo', 'Henri Génès', 'Max Montavon', 'Micheline Bourday', 'Madeleine Barbulée']","['daughter', 'parent child relationship', 'greed', 'based on play or musical', 'money', 'revenge', 'wealth', 'wedding', 'dowry', 'stingy']"
2353,tt0078853,Carnapping,"Car-Napping - Bestellt, geklaut, geliefert",1980,89,"['Comedy', 'Crime']",6.1,277,"['France', 'Allemagne']",/frN2hx4EwXNWFvjWUv6cj7GjTuV.jpg,[],"['Hans Drawe', 'Günter Peis', 'Wigbert Wicker']",['Wigbert Wicker'],"['Bernd Stephan', 'Bernd Stephan', 'Anny Duperey', 'Hans Beerhenke', 'Ivan Desny', 'Adrian Hoven', 'Götz Kauffmann', 'Dieter Augustin', 'Peter Kuhnert', 'Günther Tabor', 'Luigi Tortora']","['organized crime', 'stolen']"
2354,tt0078913,Buffet Froid,Buffet froid,1979,93,"['Comedy', 'Crime', 'Drama']",7.2,7071,['France'],/bFqksOyHGMRlcUI5NtHDp9LqOUq.jpg,"['Antenne 2', 'Sara Films']",['Bertrand Blier'],['Bertrand Blier'],"['Gérard Depardieu', 'Bernard Blier', 'Bernard Blier', 'Jean Carmet', 'Jean Carmet', 'Denise Gence', 'Denise Gence', 'Marco Perrin', 'Marco Perrin', 'Jean Benguigui', 'Jean Benguigui', 'Carole Bouquet', 'Jean Rougerie', 'Liliane Rovère', 'Bernard Crombey', 'Bernard Crombey']",[]
2355,tt0078915,The Bugs Bunny/Road-Runner Movie,The Bugs Bunny/Road Runner Movie,1979,98,"['Animation', 'Comedy', 'Family']",7.3,4708,['États-Unis'],/bf8UBsqg0omm5QxBhEopKoDytvV.jpg,['Warner Bros. Pictures'],"['Michael Maltese', 'Chuck Jones', 'John W. Dunn', 'Ben Washam']","['Chuck Jones', 'Phil Monroe', 'Maurice Noble', 'Tom Ray']","['Mel Blanc', 'Mel Blanc', 'Mel Blanc', 'Arthur Q. Bryan', 'Nicolai Shutorev', 'Joan Gerber']","['compilation', 'package film']"
2356,tt0079100,The Electric Horseman,The Electric Horseman,1979,121,"['Comedy', 'Drama', 'Romance']",6.5,10977,['États-Unis'],/x9wifiDa8q7oK4GIBpJnUjGVSww.jpg,"['Columbia Pictures', 'Universal Pictures', 'Wildwood Enterprises']","['Robert Garland', 'Paul Gaer', 'Shelly Burton']",['Sydney Pollack'],"['Robert Redford', 'Jane Fonda', 'Valerie Perrine', 'Willie Nelson', 'John Saxon', 'Nicolas Coster', 'Allan Arbus', 'Wilford Brimley', 'Will Hare', 'Basil Hoffman']","['rodeo', 'horse', 'doping', 'love', 'cowboy']"
2357,tt0079180,The Frisco Kid,The Frisco Kid,1979,119,"['Adventure', 'Comedy', 'Drama']",6.3,12204,['États-Unis'],/j2Oo1Ds4Vbns5WP4BfSnU3wXwpn.jpg,['Warner Bros. Pictures'],"['Michael Elias', 'Frank Shaw']",['Robert Aldrich'],"['Gene Wilder', 'Harrison Ford', 'Ramon Bieri', 'Val Bisoglio', 'George DiCenzo', 'Leo Fuchs', 'Penny Peyser', 'William Smith', 'Jack Somack', 'Beege Barkette']","['philadelphia, pennsylvania', 'bank robber', 'rabbi', 'amish']"
2358,tt0079200,The Gendarme and the Extra-Terrestrials,Le gendarme et les extra-terrestres,1979,96,"['Comedy', 'Crime', 'Sci-Fi']",6.3,10188,['France'],/5XKdP3FFaq81nmkDirMOWkIWJL7.jpg,['Société Nouvelle de Cinématographie (SNC)'],"['Jacques Vilfrid', 'Richard Balducci', 'Louis de Funès', 'Gérard Beytout', 'Jean Girault']",['Jean Girault'],"['Louis de Funès', 'Michel Galabru', 'Maurice Risch', 'Jean-Pierre Rambal', 'Guy Grosso', 'Michel Modo', 'France Rumilly', 'Jean-Roger Caussimon', 'Mario David', 'Jacques François']","['cyborg', 'gendarmerie', 'space invasion', 'saint-tropez, france', 'alien', 'alien invasion', 'human vs alien', 'alien doppelganger']"
2359,tt0079219,Going in Style,Going in Style,1979,97,"['Comedy', 'Crime', 'Drama']",7.1,4379,['États-Unis'],/uwB9BQU2p0vcwlXTISyK6pz07lq.jpg,['Warner Bros. Pictures'],"['Edward Cannon', 'Martin Brest']",['Martin Brest'],"['George Burns', 'Art Carney', 'Lee Strasberg', 'Charles Hallahan', 'Pamela Payton-Wright', 'Siobhan Keegan', 'Brian Neville', 'Constantine Hartofolis', 'Mary Testa', 'Jean Shevlin']","['bank robbery', 'senior citizen']"
2360,tt0079261,Hair,Hair,1979,121,"['Comedy', 'Drama', 'Musical']",7.5,43509,"['Allemagne', 'États-Unis']",/z0ctToyPWCB2RgIkMpD6RhRKAeH.jpg,"['CIP Filmproduktion GmbH', 'United Artists']","['Gerome Ragni', 'James Rado', 'Michael Weller']",['Milos Forman'],"['John Savage', 'Treat Williams', ""Beverly D'Angelo"", 'Annie Golden', 'Dorsey Wright', 'Don Dacus', 'Cheryl Barnes', 'Richard Bright', 'Nicholas Ray', 'Charlotte Rae']","['vietnam war', 'new york city', 'army', 'hippie', 'free love', 'commune', 'musical', 'skinny dipping', 'lgbt', '1960s', 'gay theme']"
2361,tt0079336,The In-Laws,The In-Laws,1979,103,"['Action', 'Adventure', 'Comedy']",7.3,10809,['États-Unis'],/dt82c6NAqBgENPiy7LHNwYiBKkY.jpg,['Warner Bros. Pictures'],['Andrew Bergman'],['Arthur Hiller'],"['Peter Falk', 'Alan Arkin', 'Richard Libertini', 'Nancy Dussault', 'Penny Peyser', 'Arlene Golonka', 'Michael Lembeck', 'Paul L. Smith', 'Carmine Caridi', 'Ed Begley Jr.']","['central intelligence agency (cia)', 'wedding', 'in-laws', 'armored car robbery']"
2362,tt0079477,A Little Romance,A Little Romance,1979,110,"['Adventure', 'Comedy', 'Drama']",7.4,7002,"['France', 'Italie']",/8i5JKq7pIgClA9lwkQrbs84sizF.jpg,"['Trinacra Films', 'Pan Arts', 'Orion Pictures', 'Warner Bros. Pictures']","['Allan Burns', 'Patrick Cauvin', 'George Roy Hill']",['George Roy Hill'],"['Laurence Olivier', 'Diane Lane', 'Thelonious Bernard', 'Arthur Hill', 'Sally Kellerman', 'Broderick Crawford', 'David Dukes', 'Andrew Duncan', 'Claudette Sutherland', 'Graham Fletcher-Cook']","['paris, france', 'venice, italy', 'bridge', 'road trip', 'teen angst', 'teenage girl', 'teenage boy', 'young love']"
2363,tt0079489,Love at First Bite,Love at First Bite,1979,96,"['Comedy', 'Horror']",6.1,6863,['États-Unis'],/5quhwEJGiHbRReo1ymO5vfDM6xo.jpg,"['Melvin Simon Productions', 'American International Pictures']","['Robert Kaufman', 'Mark Gindes', 'Bram Stoker']",['Stan Dragoti'],"['George Hamilton', 'Susan Saint James', 'Richard Benjamin', 'Dick Shawn', 'Arte Johnson', 'Sherman Hemsley', 'Isabel Sanford', 'Barry Gordon', 'Ronnie Schell', 'Bob Basso']","['new york city', 'vampire', 'coffin', 'romcom', 'spoof', 'disco', 'dracula']"
2364,tt0079517,Mama Turns 100,Mamá cumple 100 años,1979,100,"['Comedy', 'Drama', 'Fantasy']",7.1,1451,"['France', 'Espagne']",/hkIumqh8ebEXJiMVI9vfxFwoN31.jpg,"['Pierson Productions', 'Elías Querejeta P. C.', 'Les Films Molière']",['Carlos Saura'],['Carlos Saura'],"['Geraldine Chaplin', 'Amparo Muñoz', 'Fernando Fernán Gómez', 'Norman Briski', 'Rafaela Aparicio', 'Charo Soriano', 'José Vivó', 'Ángeles Torres', 'Elisa Nandi', 'Rita Maiden']",[]
2365,tt0087968,Racing with the Moon,Racing with the Moon,1984,108,"['Comedy', 'Drama', 'Romance']",6.6,5556,['États-Unis'],/BiQhuJJTUS2TuG7Ln7K8w0MebX.jpg,"['Jaffe-Lansing', 'Paramount']",['Steve Kloves'],['Richard Benjamin'],"['Sean Penn', 'Elizabeth McGovern', 'Nicolas Cage', 'Nicolas Cage', 'John Karlen', 'Rutanya Alda', 'Max Showalter', 'Crispin Glover', 'Barbara Howard', 'Bob Maroff', 'Dominic Nardini']",['military draft']
2366,tt0088083,Sexmission,Seksmisja,1984,122,"['Adventure', 'Comedy', 'Sci-Fi']",7.5,15415,['Pologne'],/8zh3AuXBxGbgtebL5DpaDxJgMeW.jpg,"['Zespól Filmowy ""Kadr""']","['Juliusz Machulski', 'Pavel Hajný', 'Jolanta Hartwig']",['Juliusz Machulski'],"['Wieslaw Michnikowski', 'Jerzy Stuhr', 'Olgierd Lukaszewicz', 'Dorota Stalinska', 'Janusz Michalowski', 'Piotr Stefaniak', 'Juliusz Lubicz-Lisowski', 'Zofia Plewinska', 'Bozena Stryjkówna', 'Boguslawa Pawelec']","['future', 'dystopia', 'post-apocalyptic future', 'mass extinction', 'gender roles', 'criogenes']"
2367,tt0088161,Splash,Splash,1984,111,"['Comedy', 'Fantasy', 'Romance']",6.3,87725,['États-Unis'],/7FutTsMWBwVhjk1Ujf1wtndUVZh.jpg,['Touchstone Pictures'],"['Brian Grazer', 'Bruce Jay Friedman', 'Lowell Ganz', 'Babaloo Mandel']",['Ron Howard'],"['Tom Hanks', 'Daryl Hannah', 'Eugene Levy', 'John Candy', 'Dody Goodman', 'Shecky Greene', 'Richard B. Shull', 'Bobby Di Cicco', 'Howard Morris', 'Tony DiBenedetto']","['new york city', 'bachelor', 'mermaid', 'cape cod', 'produce seller', 'sympathetic']"
2368,tt0088184,Stranger Than Paradise,Stranger Than Paradise,1984,89,"['Comedy', 'Drama']",7.4,42739,"['Allemagne', 'États-Unis']",/Q9wdlNjBOti4JhAjAQXphzShw3.jpg,['Cinesthesia Productions'],"['Jim Jarmusch', 'John Lurie']",['Jim Jarmusch'],"['John Lurie', 'Eszter Balint', 'Richard Edson', 'Cecillia Stark', 'Danny Rosen', 'Rammellzee', 'Tom DiCillo', 'Richard Boes', 'Rockets Redglare', 'Harvey Perr']","['bet', 'florida', 'new york city', 'immigrant', 'friendship', 'card game', 'horse race', 'hungary', 'american dream', 'road movie', 'cleveland, ohio']"
2369,tt0088269,I Love Maria,Tie jia wu di Ma Li Ya,1988,96,"['Action', 'Comedy', 'Sci-Fi']",6.1,728,['Hong Kong'],/qIW8pTUgjeosnvVLwweHf0NonJR.jpg,['Orange Sky Golden Harvest'],"['Kai-Chi Yuen', 'Hark Tsui']","['David Chung', 'Hark Tsui']","['John Sham', 'Sally Yeh', 'Hark Tsui', 'Tony Leung Chiu-wai', 'Ching-Ying Lam', 'Dennis Chan', 'Teddy Chan', 'Kwok-Chi Chiu', 'Wing Cho', 'Kong Chow']",[]
2370,tt0088286,Top Secret!,Top Secret!,1984,90,"['Comedy', 'Crime', 'Music']",7.2,80269,"['Royaume-Uni', 'États-Unis']",/xsuEGorx2RcgtF6JKQjwYYrcr3E.jpg,['Paramount'],"['Jim Abrahams', 'David Zucker', 'Jerry Zucker', 'Martyn Burke']","['Jim Abrahams', 'David Zucker', 'Jerry Zucker']","['Val Kilmer', 'Omar Sharif', 'Jeremy Kemp', 'Warren Clarke', 'Tristram Jellinek', 'Billy J. Mitchell', 'Major Wiley', 'Gertan Klauber', 'Richard Mayes', 'Vyvyan Lorrayne']","['surfing', ""rock 'n' roll"", 'beach', 'airplane', 'prisoner', 'bookshop', 'liberation of prisoners', 'spy', 'parachute', 'autoradio', 'ballet', 'spoof', 'anarchic comedy']"
2371,tt0088357,Long Live Life,Viva la vie,1984,106,"['Comedy', 'Drama', 'Mystery']",6.1,553,['France'],/avtwCjwtIaoUQuFRd7VyKDDmFb3.jpg,"['Top n°1', 'Les Films 13', 'Union Générale Cinématographique (UGC)']","['Claude Lelouch', 'Jérôme Tonnerre']",['Claude Lelouch'],"['Charlotte Rampling', 'Michel Piccoli', 'Jean-Louis Trintignant', 'Evelyne Bouix', 'Charles Aznavour', 'Laurent Malet', 'Tanya Lopert', 'Raymond Pellegrin', 'Charles Gérard', 'Anouk Aimée']",[]
2372,tt0088680,After Hours,After Hours,1985,97,"['Comedy', 'Crime', 'Drama']",7.6,92717,['États-Unis'],/9NyT0qHwVDsazubfSwLxt6fR7Ym.jpg,"['Double Play', 'Geffen Pictures']",['Joseph Minion'],['Martin Scorsese'],"['Griffin Dunne', 'Rosanna Arquette', 'Verna Bloom', 'Tommy Chong', 'Linda Fiorentino', 'Teri Garr', 'John Heard', 'Cheech Marin', ""Catherine O'Hara"", 'Dick Miller']","['new york city', 'suicide', 'date', 'subway', 'nightclub', 'overdose', 'artist', 'surreal', 'punk rock', 'surrealism', 'coincidence', 'thief', 'murder', 'mobster', 'one night', 'vigilantism', 'soho', 'district', 'circumstance', 'paper mache', 'bar', 'vigilante gang', 'hilarious']"
